,Date,BE,BG,CZ,DK,DE,EE,IE,GR,ES,FR,HR,IT,LV,LT,LU,HU,MT,NL,AT,PL,PT,RO,SI,SK,FI,SE,GB,NI,EU,Year,Month,Week
735,01/08/2016,332.3724,0,320.1535,354.553,346.8747,301.4778,377.7838,426.3944,365.6263,327.6599,338.8035,375.8267,,201.9581,276.1351,368.1737,0,290.75,302.4896,344.7947,308.6983,352.4698,235.2889,315.5174,324.7661,377.6689,459.3384,416.7486,396.1991,2016,8,31
736,08/08/2016,333.0109,0,317.258,356.9645,352.1814,322.6649,378.395,419.4819,368.2701,325.6437,334.3572,375.9614,,204.1793,267.5814,368.2401,0,290.75,313.5476,351.53,315.368,353.4695,243.8375,319.0316,324.2912,378.063,468.3686,416.3731,392.9958,2016,8,32
737,15/08/2016,332.2369,0,318.3891,356.681,355.7527,320.324,380.6095,416.432,367.3106,325.211,339.2976,374.4088,,208.6152,266.4119,372.5615,0,290.75,316.7654,355.1063,315.0897,354.4636,244.3851,326.1654,324.6193,374.8064,453.9819,414.1626,389.7685,2016,8,33
738,22/08/2016,332.2208,0,318.8559,356.1363,356.2865,254.026,380.1193,423.1038,374.5273,324.9098,334.1264,377.4183,,205.7432,265.3616,372.7106,0,290.75,299.7904,358.1702,314.6053,355.1306,225.2188,329.4327,330.177,373.5965,469.5015,422.1364,396.2856,2016,8,34
739,29/08/2016,332.2273,0,318.9157,358.2308,358.3383,301.7833,379.5979,438.7876,367.4282,322.1746,337.7945,382.0864,,207.0694,269.9332,370.6521,0,290.75,316.4274,362.8146,313.3781,355.9617,227.5761,331.4214,324.9261,371.4424,459.6417,427.7962,401.7732,2016,8,35
740,05/09/2016,333.3767,0,317.9278,355.2561,357.7544,310.8535,376.6868,435.9643,372.303,322.0009,340.6625,376.1232,,222.1402,258.7767,370.1499,248.1568,267.4,309.4632,363.0245,314.4233,355.9617,234.1958,328.9979,322.2008,374.2302,462.581,434.5321,407.8135,2016,9,36
741,12/09/2016,336.6434,0,321.1105,355.8308,361.4485,301.4778,376.6134,427.0117,368.5695,321.5806,342.4927,379.3046,,213.5149,271.7855,368.0951,213.0674,272.35,311.166,366.5127,316.6501,356.098,235.9081,329.578,320.6228,371.8882,475.2872,431.8038,402.1243,2016,9,37
742,19/09/2016,336.6919,0,321.585,354.7642,360.5561,321.8719,368.3765,427.0184,368.8083,322.3383,339.4413,379.5916,,209.0177,262.9555,372.664,250.277,273.34,311.625,366.0691,315.973,356.9796,269.867,335.7909,322.8978,370.9391,450.5661,431.2838,399.039,2016,9,38
743,26/09/2016,336.2304,0,322.5714,357.4984,360.7299,311.5271,365.6889,424.2723,369.5883,322.0674,341.6123,376.4046,,219.7142,277.9657,374.8797,200.7764,290.75,309.0245,366.1287,308.6741,359.3021,244.4088,332.3054,321.0555,375.7794,447.7634,426.4838,395.3522,2016,9,39
744,03/10/2016,336.2304,0,322.432,357.3016,362.1103,306.2562,363.9287,443.6206,367.8804,322.4242,342.2689,373.342,,208.5969,254.8576,374.8207,247.6723,277.31,302.4288,366.6977,311.2003,360.7177,210.4266,331.934,327.5275,374.0525,444.6193,413.6114,385.6096,2016,10,40
745,10/10/2016,337.0016,0,322.4488,355.8165,364.4182,300.3154,363.0919,420.8781,370.0472,322.8356,342.343,366.639,,223.7909,270.7944,372.2781,250.0757,282.26,323.9267,370.4206,312.3869,361.3439,244.5005,335.2668,331.4854,375.7061,443.9437,405.1304,376.8957,2016,10,41
746,17/10/2016,337.8047,0,321.5491,357.3728,364.7733,309.7691,362.1438,428.7547,372.2854,322.7819,336.971,372.4523,,177.8793,258.8069,373.9056,257.5994,290.75,307.1572,371.4792,309.6839,364.027,245.0283,331.2313,323.7116,376.7685,440.7542,407.5206,379.8751,2016,10,42
747,24/10/2016,339.1227,0,324.6426,357.1571,368.567,290.5694,357.3361,434.4039,373.0273,323.9469,340.5136,380.4413,,218.1257,268.8635,375.2514,262.1017,311.61,292.306,374.5119,310.204,362.7207,229.5735,332.6995,321.6972,370.497,449.8953,408.1333,382.0195,2016,10,43
748,31/10/2016,336.8678,0,323.4661,355.6883,369.7126,305.6765,356.0951,434.8102,374.4121,324.618,336.8426,380.0996,,221.1596,265.3952,372.019,0,316.92,308.54,374.5769,315.6968,363.8613,233.5476,326.9503,321.6972,376.174,444.904,409.1561,386.4771,2016,10,44
749,07/11/2016,335.4279,0,323.6889,357.6966,371.2676,301.4778,356.0078,423.1084,375.2086,326.7352,338.723,381.2393,,204.9599,277.7468,362.1742,224.2087,311.97,303.1971,378.0117,310.0508,363.171,223.5155,326.4887,333.1669,372.7954,458.7751,415.0994,396.1726,2016,11,45
750,14/11/2016,335.1575,0,325.2361,357.6924,375.1302,313.7354,358.6103,426.3968,378.3632,326.7175,338.3016,385.702,,207.7518,268.7284,365.6666,0,311.61,317.6343,378.3788,306.8222,366.9759,244.0062,335.2638,330.6019,374.8,455.2909,423.1439,405.6155,2016,11,46
751,21/11/2016,333.9304,0,325.7145,359.1068,378.818,300.1379,360.7344,436.047,383.1649,327.8166,339.0976,386.8715,,212.7742,293.1089,379.2725,0,292.16,311.3803,379.4661,309.1175,366.9759,233.3659,334.1967,330.6019,373.5089,443.1579,427.5506,413.029,2016,11,47
752,28/11/2016,333.0883,0,323.5358,360.3223,379.6415,322.592,362.8396,422.507,382.3205,330.1402,335.2631,395.414,,211.8864,274.8788,379.8281,0,292.16,295.5669,379.9584,312.5304,366.9602,240.1319,334.4429,324.9758,375.0057,460.4433,431.5245,418.7548,2016,11,48
753,05/12/2016,333.0125,0,325.152,359.3256,379.476,288.4138,364.4698,428.4018,380.3339,332.6754,339.0687,397.2509,,215.0561,286.6924,375.5542,0,311.61,315.4591,379.156,312.1806,367.091,268.1721,334.847,329.5539,379.3681,441.8465,431.4908,421.2859,2016,12,49
754,12/12/2016,333.9906,0,324.6132,359.9474,381.9317,336.3921,365.9116,415.3642,380.9035,335.3312,334.061,398.9814,,244.5477,277.2103,374.4139,0,282.26,303.851,382.0354,312.9025,368.1173,236.059,338.0214,328.8904,377.088,471.9646,433.8425,422.9683,2016,12,50
755,19/12/2016,334.9836,0,324.5221,359.4758,385.7116,310.64,369.2371,433.6256,383.001,334.2214,341.4819,398.7505,,244.3336,272.4187,374.0197,196.5953,297.11,301.7143,382.2519,316.6655,366.8913,218.7982,334.8187,321.07,378.1655,453.1029,430.6349,422.3975,2016,12,51
756,26/12/2016,335.7696,0,324.0098,361.2209,386.6,287.9198,374.3442,412.9076,385.27,335.0989,338.664,396.9276,,216.3105,277.27,376.6663,0,282.26,249.3202,384.8478,320.0372,367.7769,265.9059,338.7337,325.3034,382.5162,467.5533,426.5173,421.0455,2016,12,52
757,02/01/2017,337.0518,0,324.6572,360.2185,383.9205,328.9478,374.3002,425.0519,382.7609,369.4312,334.3225,397.1829,0,214.3281,280.5616,377.2874,0,311.97,279.5021,383.4127,321.3724,368.3403,249.1706,338.7318,321.0059,377.7052,467.866,427.8178,417.7743,2017,1,1
758,09/01/2017,338.1399,0,323.9157,362.003,380.2915,323.7734,374.756,413.9636,386.7124,370.4372,332.6436,401.3736,0,238.5891,281.8682,381.8967,0,311.97,303.58,384.202,320.8117,370.3562,329.3692,340.6097,327.0675,382.0357,470.4886,419.065,409.4602,2017,1,2
759,16/01/2017,339.6298,0,321.5195,361.7416,377.7051,304.9244,375.594,423.6891,382.6243,369.4748,336.0016,402.4177,0,236.9052,280.6593,375.8392,0,311.97,0,377.7722,318.5535,370.0998,250.9705,335.764,329.5508,381.9826,468.8654,417.3904,407.4482,2017,1,3
760,23/01/2017,338.7137,0,326.2918,362.5736,373.705,316.168,375.2498,416.4931,385.0483,369.4754,339.4602,403.4482,0,227.175,281.0145,372.3104,0,311.97,278.0673,376.4474,317.0993,369.2863,236.0503,332.2473,326.2778,381.9957,491.0566,422.2513,411.2347,2017,1,4
761,30/01/2017,0,0,326.7518,361.6859,380.1943,306.5025,374.7754,0,385.4182,369.6188,335.1388,407.274,0,236.6139,279.6771,373.5148,0,311.97,308.9029,375.4199,321.5431,370.3967,223.1847,339.9132,326.1602,389.867,480.9042,421.8648,410.3845,2017,1,5
762,06/02/2017,0,0,328.1244,362.3588,380.746,312.594,375.1353,0,383.2643,370.2651,343.714,412.405,0,238.6576,287.802,380.7383,0,317.23,315.6328,374.8376,319.0091,371.1761,259.6798,345.4728,326.875,382.2234,473.2405,421.9014,409.3898,2017,2,6
763,13/02/2017,339.0314,0,328.6933,360.5495,378.9874,329.1724,375.7137,434.0818,382.9272,372.5347,340.589,404.5564,0,227.3797,272.9125,379.2233,0,326.83,287.7588,374.1811,319.7397,371.0108,271.8285,331.0657,317.6009,382.2066,483.4605,420.892,410.8416,2017,2,7
764,20/02/2017,338.313,0,328.1089,364.9086,374.9855,316.1691,375.5104,445.7039,383.4127,372.1564,344.2405,410.2536,0,266.3867,282.2777,380.4288,260.2818,318.41,303.872,375.8972,319.2523,371.2202,277.5565,339.2618,324.3142,387.2489,479.0461,422.2083,412.8616,2017,2,8
765,27/02/2017,336.8675,0,327.6361,359.3931,372.3294,311.8989,376.1831,427.1273,383.2061,371.8343,342.6743,408.3285,0,230.4059,281.7997,381.1609,0,311.97,307.0757,372.715,319.7133,371.064,245.2501,344.7565,327.5495,386.1984,469.745,419.6685,408.4041,2017,2,9
766,06/03/2017,335.2153,0,325.921,362.5226,373.4347,325.9184,377.1488,423.2292,382.1383,372.8685,342.8151,409.6695,0,239.1589,282.0794,377.9349,260.5473,310,295.7389,371.9657,317.5094,369.8201,267.6845,338.706,328.8189,382.6853,472.659,412.8815,403.0609,2017,3,10
767,13/03/2017,335.2153,0,327.6721,364.714,375.4997,275.3892,379.5468,417.3021,380.6434,372.3265,340.1352,408.1684,0,214.7787,283.9771,378.5112,0,311.97,294.87,370.6095,312.3846,369.2986,260.0487,335.6892,322.9451,384.8759,473.551,409.4348,401.301,2017,3,11
768,20/03/2017,336.4483,0,324.6686,361.7247,370.6647,308.6601,383.0778,434.289,379.4521,373.9934,342.8713,400.3363,0,228.8075,291.6348,369.7942,0,326.83,291.2225,371.2743,312.1475,368.9077,255.7954,337.7815,325.5865,382.2827,465.8924,410.48,403.8434,2017,3,12
769,27/03/2017,337.5359,0,325.859,361.8257,364.153,317.377,388.2516,431.7959,379.49,373.1254,339.8924,398.8135,0,234.5933,276.8317,368.714,0,0,263.6965,369.3254,317.6311,367.5325,258.9109,338.2121,323.7211,386.664,471.8388,413.7444,406.846,2017,3,13
770,03/04/2017,337.5443,0,328.02,358.3338,362.884,335.1677,391.3672,446.4804,378.742,372.7398,340.7881,400.9646,0,229.9221,286.1513,375.0531,259.0487,310,313.5082,365.0826,315.8549,366.1174,266.4184,340.3809,327.9588,383.4299,460.2316,415.9233,411.3207,2017,4,14
771,10/04/2017,337.5446,0,329.847,359.3899,359.2915,318.5435,394.6634,441.8494,380.6382,372.8199,340.216,399.8048,0,245.2505,274.1036,372.1713,254.0081,310,260.9674,363.7125,314.2886,363.7223,262.5288,333.6082,327.6146,386.6302,473.4163,420.3831,415.7775,2017,4,15
772,17/04/2017,338.2334,0,327.7128,358.5694,361.0686,339.0493,397.8124,414.4941,379.3648,372.8363,340.3199,398.3899,0,233.6776,284.7771,371.8258,255.9155,0,312.6601,363.0565,319.4577,362.577,273.0433,335.9836,318.0749,383.4299,458.0159,426.6357,422.0496,2017,4,16
773,24/04/2017,337.6605,0,326.6799,358.9331,363.981,331.2972,399.6781,443.7651,379.0147,372.1315,336.702,394.3539,0,248.9225,282.8723,376.436,255.2833,336.73,0,362.0642,321.2147,361.2208,273.129,333.57,328.5675,379.663,471.944,426.853,420.1176,2017,4,17
774,01/05/2017,334.5539,0,328.3331,359.3088,363.9278,342.6218,401.4598,425.8948,378.2928,372.3383,343.6494,394.3405,0,237.6914,290.6885,375.338,239.3962,327.49,0,359.8211,323.9122,357.6691,279.4765,331.1927,325.7677,383.4035,458.6489,428.2688,420.8993,2017,5,18
775,08/05/2017,338.3364,0,329.8116,358.9833,362.4018,330.6807,404.1954,430.267,384.1174,372.9947,345.2913,392.8948,0,243.6883,282.4593,371.9084,0,330.54,318.6243,360.9342,322.0877,354.6813,252.9101,331.5497,322.6661,386.2579,463.3113,432.0906,424.1308,2017,5,19
776,15/05/2017,339.387,0,333.1113,358.2115,360.072,320.4351,407.3915,443.8965,379.6807,372.6452,346.5876,393.9728,0,235.9146,293.0364,373.9345,0,332.2,322.3943,358.4776,319.3579,353.4832,258.8074,333.0533,323.4878,385.7738,452.0364,427.6201,422.8528,2017,5,20
777,22/05/2017,340.0921,0,333.4442,360.7387,356.177,332.6842,410.5368,426.656,383.2084,373.513,346.6207,386.5738,0,241.1417,275.1765,376.7841,252.6591,311.97,340.9819,357.4803,321.3218,352.0189,250.0021,329.4414,327.9221,383.4494,461.0209,423.4714,419.6888,2017,5,21
778,29/05/2017,340.1366,0,334.6845,356.5213,359.6048,250.2266,411.6417,441.6378,383.1438,373.2041,347.5507,390.2193,0,202.5028,295.8948,369.6178,262.9176,0,344.0277,358.676,322.1735,351.8469,248.9068,333.2799,326.7905,384.5716,447.0795,421.9239,421.378,2017,5,22
779,05/06/2017,339.4297,0,335.345,361.2677,360.999,344.7877,411.7283,426.2346,382.0444,374.1406,344.3028,390.4126,0,237.9667,288.6399,367.087,258.003,0,342.4694,359.2772,322.3414,357.5054,243.7684,330.2352,328.9424,384.3285,461.828,423.506,422.3556,2017,6,23
780,12/06/2017,340.0788,0,334.9,363.1933,361.1332,342.9167,409.572,439.5944,381.4625,373.9744,342.7136,387.612,0,235.7037,292.0062,367.7879,253.7551,314.2,336.5774,358.3647,322.319,360.0782,247.5258,329.6344,324.3789,384.7533,466.4654,424.0681,422.3915,2017,6,24
781,19/06/2017,338.7182,0,335.0231,362.7538,362.6233,330.0985,406.844,427.4464,380.0556,374.7418,344.7439,384.8551,0,259.6203,278.0493,380.9565,260.6188,315.68,341.013,360.515,316.18,361.8605,246.4682,328.0007,328.9634,379.242,459.2595,428.6136,421.6765,2017,6,25
782,26/06/2017,340.0307,0,335.0194,362.3284,364.7053,321.6552,402.8793,440.4887,382.5208,374.8498,342.4584,384.8719,0,209.5878,293.7356,375.1453,0,308.07,327.9708,364.7859,313.9758,358.6011,249.7586,323.039,,383.3384,464.3356,428.5962,421.9536,2017,6,26
783,03/07/2017,338.7071,0,336.507,358.2729,363.6291,336.7685,400.6679,423.5095,382.4252,374.802,343.8268,393.5599,0,254.5905,287.5746,377.3454,239.9234,319.4,329.6924,364.2024,315.2096,358.4095,251.3692,329.3098,330.3315,383.3746,456.5337,430.3688,419.9211,2017,7,27
784,10/07/2017,337.5223,0,337.0132,356.1822,362.8571,333.5938,400.8456,430.3751,385.173,374.4796,338.0181,394.2838,0,245.2095,299.6106,369.9327,0,282.26,324.0649,363.2117,315.8934,358.931,251.8733,333.6085,327.6283,387.4124,462.8044,429.7091,418.8907,2017,7,28
785,17/07/2017,338.1379,0,336.6638,358.2144,363.9238,323.1888,400.872,424.9895,385.3503,375.261,339.4798,395.722,0,240.2665,288.2719,378.7597,0,267.4,334.6576,363.0818,318.5825,358.8209,261.161,331.2857,,390.3777,467.1634,428.6624,416.1694,2017,7,29
786,24/07/2017,336.9532,0,338.6212,363.6962,368.3167,337.2134,399.6481,435.2005,383.919,376.6323,344.754,398.4621,0,243.3556,294.4201,377.8258,261.2858,267.4,324.3963,362.8744,319.3999,356.5309,259.8199,331.4002,333.3008,395.5732,473.4961,426.6652,413.5939,2017,7,30
787,31/07/2017,335.6885,0,,365.2504,368.7801,321.9742,395.0038,447.0518,382.2352,378.4835,343.059,397.7896,0,218.5629,283.2353,377.1971,0,267.4,316.1211,365.4316,322.085,359.6754,269.6559,330.3744,327.7028,384.7187,457.2007,425.8116,412.8526,2017,7,31
788,07/08/2017,334.4933,0,335.1838,365.0579,376.8519,315.0345,389.2374,418.29,385.3089,381.1656,345.6006,407.5682,0,239.9407,291.0699,377.8681,0,311.97,337.8356,369.2567,326.5042,358.9847,270.2717,327.1343,331.8413,383.1777,465.6062,422.3533,407.4064,2017,8,32
789,14/08/2017,332.9667,0,334.1102,364.9765,382.7469,,383.1544,440.78,386.3494,381.4619,343.7352,401.453,0,243.9019,279.1487,376.3317,216.6893,0,345.5149,372.4865,324.1402,360.0853,254.8469,328.9125,335.3937,383.1999,475.1051,419.6513,404.3561,2017,8,33
790,21/08/2017,334.2467,0,,366.9217,386.731,329.1159,378.9912,424.0251,386.5263,382.2395,342.5797,404.8226,0,226.4663,289.3871,367.3359,216.5449,297.11,309.8959,373.0566,327.4748,362.4991,245.2363,336.3566,,388.3004,449.256,419.7386,395.2104,2017,8,34
791,28/08/2017,334.5919,0,336.611,370.471,385.0056,333.2709,376.7087,443.4253,387.0183,382.7361,347.5779,407.7492,0,244.0481,,376.6454,0,868.76,338.7618,379.8407,330.1108,363.9513,275.7796,328.7267,,391.9429,484.3015,418.9547,392.2598,2017,8,35
792,04/09/2017,335.6965,0,336.2265,371.0646,383.8313,,374.6202,422.1182,389.8874,383.8036,346.1663,404.5966,0,234.7204,,379.3379,0,282.26,355.3128,378.8047,331.16,367.1679,269.94,335.9551,,384.969,467.0861,420.7759,394.2433,2017,9,36
793,11/09/2017,336.2677,0,336.5113,372.7129,383.2225,,374.4477,423.893,392.4198,383.35,345.7433,410.2408,0,231.5312,278.9623,382.0042,0,274.83,349.8848,380.9562,329.1842,368.2734,242.7366,333.1277,,378.6002,447.3776,430.9317,398.7707,2017,9,37
794,18/09/2017,337.138,0,335.6781,371.1688,384.4599,330.0829,374.2403,423.7703,391.1692,384.4023,340.1177,416.2845,0,238.4665,,376.247,0,311.97,349.9957,381.3809,330.907,369.426,258.5906,338.1896,,385.9567,456.2118,435.3208,403.9095,2017,9,38
795,25/09/2017,338.3468,0,339.8148,370.3473,388.033,,373.585,428.1427,392.0757,384.4081,341.8861,417.3092,0,224.9269,,381.4048,0,267.4,343.626,379.7876,330.0448,369.0953,260.7751,331.0442,,384.7817,459.0016,434.8714,406.0677,2017,9,39
796,02/10/2017,339.3717,0,,372.1845,392.1762,,372.2426,421.3716,394.6672,385.4137,340.7157,423.4604,0,241.5692,,378.3051,0,325,336.5624,381.1759,331.6588,369.4561,254.7501,337.7563,,385.6427,448.9288,427.5422,401.2959,2017,10,40
797,09/10/2017,338.619,0,,369.8072,391.0395,,369.2521,420.8097,391.6083,387.1892,341.2812,420.6396,0,223.081,,370.1632,0,0,346.0802,385.2695,335.7376,369.987,278.5734,341.0083,,391.2362,464.856,422.3271,399.1444,2017,10,41
798,16/10/2017,338.7129,0,340.3425,372.7056,395.6665,,367.654,429.6972,388.7854,388.7731,337.276,417.1767,0,223.0119,,379.2782,237.871,0,349.1549,386.865,338.6811,371.3428,269.5885,336.0243,,384.9495,445.3655,418.6394,398.4805,2017,10,42
799,23/10/2017,338.7504,0,,370.8801,398.093,,367.4003,426.5741,391.0221,390.3908,340.0299,416.9357,0,224.7272,,378.9834,254.578,272.5,360.3203,386.3782,340.3565,370.6944,255.8292,338.1407,,389.5003,462.5693,419.2585,400.4916,2017,10,43
800,30/10/2017,340.178,0,,372.3124,400.1714,,368.7112,430.3009,393.7325,392.469,338.8765,422.229,0,216.2428,,379.8152,257.5251,326.83,346.2494,385.3537,340.4854,370.8369,256.2651,334.1484,,386.8075,453.7822,423.509,403.9543,2017,10,44
801,06/11/2017,339.0702,0,340.1085,374.4225,403.643,,370.2461,402.6354,394.3933,390.8476,338.6482,422.6568,0,237.1085,,378.5502,259.9223,0,335.6993,388.4741,344.0967,371.5222,248.1301,337.3106,,390.0125,443.4606,425.231,405.8815,2017,11,45
802,13/11/2017,338.0942,0,,373.598,406.3528,,373.9357,425.3672,393.2841,392.1754,341.9429,426.0729,0,228.4515,,379.6502,231.4016,326.82,348.8558,393.337,345.969,371.9333,233.5204,337.5479,,390.4558,448.7413,422.9183,401.5209,2017,11,46
803,20/11/2017,338.4297,0,340.8408,373.3738,407.5931,,376.5152,426.9049,394.0679,392.472,337.1847,422.2317,0,231.3615,,379.0159,187.983,225,347.3723,392.9389,348.0022,372.5024,247.3881,333.467,,392.9352,449.0121,425.7802,403.3611,2017,11,47
804,27/11/2017,338.6016,0,347.5144,372.9726,407.3935,,381.2197,428.7477,396.9188,392.0916,334.4178,423.7486,0,233.0124,,381.4575,253.519,311.96,328.3417,395.9504,350.4525,372.7407,270.7769,337.7406,,393.6137,434.8796,427.263,406.3084,2017,11,48
805,04/12/2017,337.6736,0,,374.7544,409.0657,,385.9287,426.8394,396.0287,392.9146,336.6793,439.5595,0,234.9967,,382.4319,255.8197,0,321.9668,398.1617,348.4924,372.2871,277.7421,340.168,,394.9936,436.4353,427.2335,410.012,2017,12,49
806,11/12/2017,336.9124,0,,376.143,413.6322,,390.2853,429.8004,400.0226,393.4557,338.461,425.8849,0,247.8491,,373.0276,0,289.68,329.239,398.0909,344.4895,371.27,254.7626,350.8854,329.7315,392.4099,435.258,425.567,408.3708,2017,12,50
807,18/12/2017,334.9677,0,339.7489,370.9812,411.4035,314.8177,393.9761,429.8004,397.8528,393.4557,333.2621,419.1112,0,249.5499,306.5504,382.5739,258.9023,327.93,336.6974,399.6603,341.6273,371.3475,286.3825,356.3827,,390.962,436.8726,423.8947,409.6329,2017,12,51
808,25/12/2017,336.1667,0,,369.0945,410.0754,,399.3317,429.8004,398.6797,389.0267,338.4443,426.9571,0,209.5665,,381.261,260.2744,0,278.1341,400.4223,348.0149,371.3776,241.6875,348.638,,395.3623,430.1996,422.5483,408.7635,2017,12,52
809,01/01/2018,335.3197,0,342.7206,373.854,411.1448,,397.3498,420.6995,396.8686,389.6435,335.7646,426.0832,0,242.8822,,381.3438,256.7286,0,302.9927,400.2087,345.9751,372.0328,253.9973,348.1637,,396.921,469.681,421.4061,405.8197,2018,1,1
810,08/01/2018,335.353,0,342.6868,374.0217,404.8927,,397.4843,403.8115,393.7626,388.6938,336.1547,425.3121,0,268.9831,,381.2509,254.4375,0,341.9562,396.8878,346.1436,372.8455,287.8631,347.8855,,395.1544,461.4065,420.3801,405.5127,2018,1,2
811,15/01/2018,332.8516,0,345.0568,374.1225,403.7228,,394.8853,425.228,400.0902,387.192,338.1182,425.332,0,253.2868,,381.8011,238.8843,282.26,336.077,393.9309,344.9296,374.143,280.8319,348.8258,,390.6897,460.1367,418.0339,406.682,2018,1,3
812,22/01/2018,331.3815,0,344.0812,374.3341,395.6932,,391.7265,431.1831,398.1098,386.197,346.0762,430.3278,0,253.1338,,375.9195,0,0,313.2504,390.3568,350.8151,374.8202,266.957,353.4176,,389.6331,453.9213,420.4715,410.1883,2018,1,4
813,29/01/2018,328.9509,0,348.1016,377.3785,393.72,,387.88,415.8621,399.359,384.6766,343.724,428.5949,0,255.4351,,378.6502,0,0,347.8406,389.0983,348.6933,375.3713,295.7474,348.3285,,394.9256,457.2491,419.5443,409.2768,2018,1,5
814,05/02/2018,332.0627,0,347.8472,376.823,392.9898,326.3941,386.8321,418.9386,398.5941,383.2891,346.1672,426.8305,0,268.3251,,377.6789,247.6634,335,334.6499,385.1374,347.9587,375.4585,272.8415,349.9534,,396.6353,453.8147,414.0283,404.5552,2018,2,6
815,12/02/2018,332.0627,0,,374.9844,394.4038,,387.8677,422.5287,398.8749,381.7053,343.7484,420.3229,0,250.4983,316.4715,382.0205,229.3278,0,330.4353,385.8407,344.5333,376.5255,285.9048,344.9878,,396.7757,445.2294,411.7335,402.096,2018,2,7
816,19/02/2018,334.6204,0,347.0311,373.8604,401.8874,,389.1026,406.2069,395.2105,380.2727,338.0659,417.4989,0,270.8694,,382.6284,0,0,330.4182,385.1342,344.3551,376.4993,276.13,342.6465,,394.7382,437.8012,412.8866,403.8631,2018,2,8
817,26/02/2018,336.9654,0,345.8711,375.1803,400.3651,,391.3813,419.9097,394.0584,380.7535,343.7617,418.9634,0,307.2121,,383.8177,0,0,354.3795,389.9719,340.4261,376.7743,300.9581,334.4787,334.0803,394.51,446.2482,413.1314,402.1834,2018,2,9
818,05/03/2018,336.2035,0,,375.4232,402.7508,,391.5982,429.8279,396.8867,382.161,347.524,414.0898,0,265.8695,,386.7187,0,0,333.0981,390.2612,341.5174,377.6799,297.0186,329.4836,,397.8156,428.5975,410.1772,401.922,2018,3,10
819,12/03/2018,335.5327,0,346.6662,374.0879,398.336,,392.4731,414.6284,396.1791,382.929,341.2359,420.7041,0,265.4684,,387.3075,0,0,335.9249,390.6285,337.9658,378.4863,284.3573,340.8979,,397.8788,441.0602,414.1719,406.143,2018,3,11
820,19/03/2018,334.3417,0,347.8556,372.5825,395.6076,,393.4683,422.6155,394.6753,383.9723,339.573,419.6141,0,250.2565,,387.361,0,297.11,,390.3636,335.3572,379.337,297.5726,341.5591,,401.2582,443.9633,420.688,412.3363,2018,3,12
821,26/03/2018,336.033,0,346.2891,370.102,395.2826,,394.4094,406.8996,394.7408,382.4689,340.2143,411.9004,0,275.5213,,382.7786,0,0,355.8359,390.8672,337.6872,379.934,294.0077,344.3413,,395.5395,434.4212,423.2995,412.3562,2018,3,13
822,02/04/2018,336.883,0,347.1313,372.5124,395.1847,,395.6433,415.731,393.7493,380.1046,346.13,410.6356,0,261.3784,,390.9389,0,333.27,274.0469,388.7462,334.5351,382.3688,304.8191,347.8331,,395.6964,438.4262,424.2564,415.098,2018,4,14
823,09/04/2018,338.2742,0,348.3588,369.8693,396.287,,396.554,399.8772,393.4247,378.3156,347.1382,403.7357,0,262.2623,,389.3077,0,0,326.194,385.4968,340.5821,382.5076,285.9512,337.9929,,395.0896,430.6829,428.1828,417.4446,2018,4,15
824,16/04/2018,338.9408,0,,370.8653,389.1495,0,399.2215,427.1044,395.5542,375.0418,348.346,394.6083,0,267.5548,,389.1706,0,341.68,343.3235,379.2107,341.9711,381.6699,287.1012,341.0888,,398.0866,425.6163,428.208,418.5646,2018,4,16
825,23/04/2018,338.1279,0,345.9366,369.4497,383.9371,,403.1254,413.8996,394.2773,373.2109,345.3638,401.846,0,281.1108,,386.8529,0,356.54,344.9911,375.7891,340.8426,382.0898,296.8928,344.2914,,393.8753,432.9645,428.7123,417.6506,2018,4,17
826,30/04/2018,337.5498,0,344.5563,369.2471,378.2366,,406.5237,426.412,393.3844,371.6219,349.964,392.0485,0,263.9252,,382.5141,0,0,342.1972,372.5468,337.7812,380.4294,310.9069,345.2181,,391.917,423.3669,426.503,415.7257,2018,4,18
827,07/05/2018,337.7358,0,345.1354,368.2965,373.725,,408.844,408.2679,394.2707,370.9473,351.4051,393.5091,0,266.4493,,375.8224,0,0,342.5912,368.4619,334.1217,379.2107,306.0491,346.0027,,394.0961,428.9486,429.4997,418.3394,2018,5,19
828,14/05/2018,338.2735,0,343.4712,366.6488,373.11,,412.0122,432.1619,392.6089,370.9834,350.6057,390.7419,0,251.6214,,375.1548,0,356.54,344.5115,364.7676,330.8399,379.3807,288.679,344.081,,394.718,433.0199,429.5406,419.902,2018,5,20
829,21/05/2018,338.2735,0,340.6389,367.8853,374.6915,,415.0574,417.4377,394.7501,371.189,352.5663,383.829,0,279.3781,,366.2637,0,349.11,338.7043,363.3368,329.8432,380.1918,307.7648,343.9996,,397.6898,433.2916,431.5118,422.9492,2018,5,21
830,28/05/2018,338.7916,0,340.6542,367.1286,375.7299,,415.9706,419.8135,395.0604,371.6712,349.7975,390.0047,0,263.5634,,386.0942,0,238.27,336.1557,363.0263,332.6651,375.49,303.0871,337.0702,,395.4489,432.2483,431.6132,426.1822,2018,5,22
831,04/06/2018,337.9001,0,340.5996,363.3506,374.8919,,417.7668,431.9417,391.5574,370.8642,345.5461,385.1925,0,266.4385,,382.0144,0,356.54,344.1398,363.2978,333.7158,374.9489,309.97,342.7903,,395.7544,430.2874,431.0563,428.3194,2018,6,23
